age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,is_senior,capital-gain_log,capital-loss_log,education_per_age,work_gain_ratio,is_married,gender_role,age_group,income
20,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.5,40.0,1,Male_Husband,<25,0
46,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,0,0.0,0.0,0.2826086956521739,38.0,1,Male_Husband,45–55,0
46,Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,Black,Female,0,625,40,United-States,0,0.0,6.439350371100098,0.2391304347826087,40.0,0,Female_Unmarried,45–55,0
35,Private,HS-grad,9,Widowed,Other-service,Own-child,White,Female,0,0,40,United-States,0,0.0,0.0,0.2571428571428571,40.0,0,Female_Own-child,25–35,0
39,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,4787,0,40,United-States,0,8.473868066677865,0.0,0.2564102564102564,378.9547226671146,0,Male_Not-in-family,35–45,1
20,Private,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Guatemala,0,0.0,0.0,0.15,40.0,0,Male_Other-relative,<25,0
22,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States,0,0.0,0.0,0.45454545454545453,30.0,0,Male_Own-child,<25,0
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.3,60.0,1,Male_Husband,25–35,0
27,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.48148148148148145,40.0,0,Female_Not-in-family,25–35,0
43,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.3023255813953488,40.0,1,Male_Husband,35–45,1
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.25,50.0,1,Male_Husband,35–45,0
28,State-gov,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,90,United-States,0,0.0,0.0,0.5357142857142857,90.0,0,Male_Not-in-family,25–35,0
47,Private,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,35,Puerto-Rico,0,0.0,0.0,0.2127659574468085,35.0,1,Female_Unmarried,45–55,0
61,Private,1st-4th,2,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,1,0.0,0.0,0.03278688524590164,40.0,0,Female_Not-in-family,55–65,0
44,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.20454545454545456,45.0,1,Male_Husband,35–45,0
20,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,0.0,0.0,0.45,40.0,0,Male_Own-child,<25,0
48,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,0,0.0,0.0,0.125,65.0,1,Male_Husband,45–55,1
47,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1504,35,United-States,0,0.0,7.316548177182976,0.19148936170212766,35.0,0,Female_Unmarried,45–55,0
44,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.22727272727272727,40.0,1,Male_Husband,35–45,0
76,Federal-gov,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States,1,0.0,0.0,0.18421052631578946,15.0,0,Female_Not-in-family,65+,0
61,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,1,0.0,0.0,0.06557377049180328,30.0,1,Male_Husband,55–65,1
35,Private,Some-college,10,Never-married,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,0.0,0.0,0.2857142857142857,40.0,0,Male_Other-relative,25–35,0
32,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,Mexico,0,0.0,0.0,0.09375,60.0,1,Male_Husband,25–35,0
49,Self-emp-inc,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,0,0,45,United-States,0,0.0,0.0,0.1836734693877551,45.0,0,Male_Not-in-family,45–55,0
38,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.3684210526315789,50.0,1,Male_Husband,35–45,1
54,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,0,0.0,0.0,0.2777777777777778,30.0,1,Male_Husband,45–55,1
38,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,0,0.0,0.0,0.34210526315789475,55.0,0,Male_Not-in-family,35–45,0
30,Private,7th-8th,4,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.13333333333333333,40.0,0,Male_Not-in-family,25–35,0
44,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Dominican-Republic,0,0.0,0.0,0.09090909090909091,40.0,1,Female_Wife,35–45,0
44,Private,Bachelors,13,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China,0,0.0,0.0,0.29545454545454547,40.0,0,Male_Not-in-family,35–45,0
38,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,0,0.0,0.0,0.2631578947368421,50.0,0,Male_Not-in-family,35–45,0
25,Private,12th,8,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,60,Mexico,0,0.0,0.0,0.32,60.0,1,Male_Husband,<25,0
24,Private,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,0,0.0,0.0,0.20833333333333334,12.0,0,Male_Own-child,<25,0
76,Private,10th,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,1173,0,40,United-States,1,7.068172000388042,0.0,0.07894736842105263,322.7268800155217,1,Male_Husband,65+,0
24,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,0,0.0,0.0,0.5833333333333334,45.0,0,Female_Not-in-family,<25,0
69,Private,Assoc-voc,11,Widowed,Sales,Not-in-family,White,Female,0,0,25,United-States,1,0.0,0.0,0.15942028985507245,25.0,0,Female_Not-in-family,65+,0
38,Private,Some-college,10,Separated,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,0,0.0,0.0,0.2631578947368421,40.0,0,Male_Unmarried,35–45,0
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.1836734693877551,40.0,1,Male_Husband,45–55,1
31,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Other,Female,0,0,35,United-States,0,0.0,0.0,0.2903225806451613,35.0,0,Female_Not-in-family,25–35,0
21,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.5714285714285714,40.0,0,Female_Not-in-family,<25,0
34,Local-gov,Preschool,1,Never-married,Adm-clerical,Own-child,Black,Female,0,0,25,United-States,0,0.0,0.0,0.029411764705882353,25.0,0,Female_Own-child,25–35,0
63,Private,1st-4th,2,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,1,0.0,0.0,0.031746031746031744,40.0,0,Male_Not-in-family,55–65,0
33,Private,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,0,0.0,0.0,0.18181818181818182,20.0,0,Male_Own-child,25–35,0
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0,0.0,0.0,0.45454545454545453,40.0,0,Male_Own-child,<25,0
21,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,0,0.0,0.0,0.42857142857142855,60.0,0,Male_Not-in-family,<25,0
59,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,0,0.0,0.0,0.15254237288135594,38.0,0,Male_Not-in-family,55–65,1
18,Private,12th,8,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,0,0.0,0.0,0.4444444444444444,20.0,0,Female_Own-child,<25,0
27,Private,HS-grad,9,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,25,United-States,0,0.0,0.0,0.3333333333333333,25.0,1,Female_Unmarried,25–35,0
39,Private,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0,0.0,0.0,0.2564102564102564,40.0,1,Male_Unmarried,35–45,1
47,Federal-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,0,0.0,7.462214939768189,0.2765957446808511,40.0,1,Male_Husband,45–55,0
34,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.4117647058823529,40.0,1,Male_Husband,25–35,1
57,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0,0.0,0.0,0.15789473684210525,40.0,1,Female_Wife,55–65,0
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.35135135135135137,45.0,1,Male_Husband,35–45,1
72,Private,11th,7,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,1,0.0,0.0,0.09722222222222222,40.0,0,Female_Unmarried,65+,0
26,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,0,0.0,0.0,0.34615384615384615,40.0,0,Female_Unmarried,25–35,0
27,Private,10th,6,Never-married,Sales,Other-relative,White,Male,0,1980,40,United-States,0,0.0,7.591357046698551,0.2222222222222222,40.0,0,Male_Other-relative,25–35,0
30,Private,Some-college,10,Never-married,Farming-fishing,Other-relative,Black,Male,0,0,72,United-States,0,0.0,0.0,0.3333333333333333,72.0,0,Male_Other-relative,25–35,0
49,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,0,0.0,0.0,0.2653061224489796,45.0,0,Male_Not-in-family,45–55,1
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,30,United-States,0,0.0,0.0,0.3333333333333333,30.0,1,Male_Husband,35–45,0
50,Self-emp-inc,Doctorate,16,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.32,40.0,0,Male_Not-in-family,45–55,1
29,Private,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,0,0.0,0.0,0.41379310344827586,35.0,0,Female_Unmarried,25–35,0
46,Private,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,0,0.0,0.0,0.08695652173913043,50.0,0,Male_Not-in-family,45–55,0
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.3611111111111111,50.0,1,Male_Husband,35–45,1
32,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,0.0,0.0,0.28125,40.0,0,Male_Own-child,25–35,0
36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2777777777777778,40.0,1,Male_Husband,35–45,0
48,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.25,45.0,1,Male_Husband,45–55,0
75,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3456,0,40,United-States,1,8.148156439921625,0.0,0.12,365.92625759686496,1,Male_Husband,65+,0
65,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,24,United-States,1,0.0,0.0,0.13846153846153847,24.0,0,Female_Not-in-family,55–65,0
22,Private,Some-college,10,Never-married,Other-service,Other-relative,White,Male,0,0,25,United-States,0,0.0,0.0,0.45454545454545453,25.0,0,Male_Other-relative,<25,0
18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,8,United-States,0,0.0,0.0,0.5555555555555556,8.0,0,Male_Own-child,<25,0
45,Local-gov,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.26666666666666666,40.0,1,Male_Husband,35–45,0
38,Self-emp-not-inc,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,Male,0,0,35,United-States,0,0.0,0.0,0.2894736842105263,35.0,0,Male_Unmarried,35–45,0
53,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,4386,0,40,United-States,0,8.386400901166214,0.0,0.18867924528301888,375.45603604664853,1,Female_Wife,45–55,1
55,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,45,United-States,0,0.0,0.0,0.10909090909090909,45.0,1,Male_Husband,45–55,0
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,35,Philippines,0,0.0,0.0,0.3611111111111111,35.0,1,Female_Wife,35–45,1
29,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,60,United-States,0,0.0,0.0,0.4827586206896552,60.0,0,Male_Not-in-family,25–35,0
48,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.14583333333333334,40.0,1,Male_Husband,45–55,0
32,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico,0,0.0,0.0,0.3125,40.0,1,Male_Husband,25–35,0
42,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,United-States,0,0.0,0.0,0.21428571428571427,30.0,1,Male_Husband,35–45,1
43,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,0,0.0,0.0,0.20930232558139536,40.0,1,Male_Husband,35–45,1
44,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0,0.0,0.0,0.22727272727272727,55.0,1,Male_Husband,35–45,0
33,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,0,9.617470759403409,0.0,0.42424242424242425,424.69883037613636,1,Male_Husband,25–35,1
49,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,0,0.0,0.0,0.2653061224489796,45.0,0,Female_Not-in-family,45–55,0
24,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0,0.0,0.0,0.375,40.0,1,Female_Wife,<25,0
35,Private,Assoc-acdm,12,Divorced,Craft-repair,Unmarried,White,Male,0,0,45,United-States,0,0.0,0.0,0.34285714285714286,45.0,0,Male_Unmarried,25–35,1
21,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,0,0.0,0.0,0.47619047619047616,35.0,0,Male_Not-in-family,<25,0
66,Private,10th,6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1,0.0,0.0,0.09090909090909091,40.0,1,Male_Husband,65+,0
74,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,1,11.512925464970229,0.0,0.20270270270270271,625.6462732485114,1,Male_Husband,65+,1
37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.2702702702702703,50.0,1,Male_Husband,35–45,1
30,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,40,Vietnam,0,0.0,0.0,0.3,40.0,0,Male_Unmarried,25–35,0
33,Private,11th,7,Separated,Machine-op-inspct,Other-relative,White,Male,0,0,30,United-States,0,0.0,0.0,0.21212121212121213,30.0,0,Male_Other-relative,25–35,0
48,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.20833333333333334,60.0,1,Male_Husband,45–55,1
29,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,0,0.0,0.0,0.3103448275862069,50.0,0,Male_Not-in-family,25–35,0
44,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.22727272727272727,45.0,1,Male_Husband,35–45,0
57,Self-emp-not-inc,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,0,0.0,0.0,0.12280701754385964,15.0,1,Male_Husband,55–65,0
28,Private,5th-6th,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Columbia,0,0.0,0.0,0.10714285714285714,40.0,0,Male_Not-in-family,25–35,0
43,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0,0,50,United-States,0,0.0,0.0,0.32558139534883723,50.0,1,Female_Wife,35–45,1
38,Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,Portugal,0,0.0,0.0,0.2894736842105263,40.0,0,Female_Not-in-family,35–45,0
34,State-gov,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,United-States,0,0.0,0.0,0.2647058823529412,40.0,0,Female_Unmarried,25–35,0
25,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States,0,0.0,0.0,0.52,15.0,0,Female_Own-child,<25,0
35,Self-emp-not-inc,11th,7,Divorced,Exec-managerial,Unmarried,White,Female,0,0,84,United-States,0,0.0,0.0,0.2,84.0,0,Female_Unmarried,25–35,0
56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1887,50,Canada,0,0.0,7.543273346705446,0.16071428571428573,50.0,1,Male_Husband,55–65,1
38,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,0,0.0,0.0,0.2894736842105263,39.0,0,Female_Not-in-family,35–45,0
43,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.23255813953488372,40.0,0,Male_Not-in-family,35–45,0
32,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.40625,40.0,1,Male_Husband,25–35,1
27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.48148148148148145,45.0,1,Male_Husband,25–35,0
60,Private,7th-8th,4,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,1,0.0,0.0,0.06666666666666667,40.0,0,Female_Not-in-family,55–65,0
46,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.1956521739130435,40.0,1,Male_Husband,45–55,0
17,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0,0.0,0.0,0.4117647058823529,25.0,0,Female_Own-child,<25,0
45,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.3111111111111111,50.0,1,Male_Husband,35–45,1
24,Self-emp-not-inc,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,0.0,0.0,0.5,40.0,0,Male_Own-child,<25,0
32,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.28125,40.0,1,Male_Husband,25–35,1
47,Private,Assoc-acdm,12,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,0,0.0,0.0,0.2553191489361702,40.0,0,Male_Not-in-family,45–55,0
36,Federal-gov,Some-college,10,Separated,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,0,0.0,0.0,0.2777777777777778,40.0,0,Male_Not-in-family,35–45,0
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,0,0.0,0.0,0.28125,48.0,1,Male_Husband,25–35,0
43,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,9562,0,40,United-States,0,9.165656764349542,0.0,0.32558139534883723,406.6262705739817,0,Female_Unmarried,35–45,1
26,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,0,0.0,0.0,0.34615384615384615,52.0,1,Male_Husband,25–35,0
49,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,0,0.0,7.589841512182657,0.2857142857142857,40.0,1,Male_Husband,45–55,1
24,Self-emp-inc,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,13550,0,50,United-States,0,9.514215624322715,0.0,0.375,525.7107812161357,0,Male_Not-in-family,<25,1
48,Private,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,38,United-States,0,0.0,0.0,0.1875,38.0,0,Female_Unmarried,45–55,0
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.16981132075471697,40.0,1,Male_Husband,45–55,1
18,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,48,United-States,0,0.0,0.0,0.5,48.0,0,Male_Own-child,<25,0
24,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,45,United-States,0,0.0,0.0,0.375,45.0,0,Male_Unmarried,<25,0
20,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,1602,15,United-States,0,0.0,7.3796321526095525,0.5,15.0,0,Male_Own-child,<25,0
51,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,4064,0,55,United-States,0,8.310169021981912,0.0,0.21568627450980393,512.0592962090051,1,Male_Husband,45–55,0
61,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,0.0,0.0,0.06557377049180328,40.0,1,Male_Husband,55–65,0
59,Private,9th,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,Mexico,0,0.0,0.0,0.0847457627118644,40.0,0,Female_Unmarried,55–65,0
33,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,0.0,0.0,0.30303030303030304,40.0,0,Female_Own-child,25–35,0
23,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,0.0,0.0,0.391304347826087,40.0,0,Male_Own-child,<25,0
68,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,United-States,1,0.0,0.0,0.058823529411764705,16.0,1,Male_Husband,65+,0
56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1902,60,United-States,0,0.0,7.551186867296149,0.16071428571428573,60.0,1,Male_Husband,55–65,1
24,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0,0.0,0.0,0.5416666666666666,40.0,1,Female_Wife,<25,0
44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.29545454545454547,50.0,1,Male_Husband,35–45,1
54,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,20,United-States,0,0.0,0.0,0.16666666666666666,20.0,1,Male_Husband,45–55,0
25,Private,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0,0.0,0.0,0.48,45.0,0,Male_Not-in-family,<25,0
43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,Germany,0,0.0,0.0,0.20930232558139536,40.0,1,Male_Husband,35–45,1
33,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.2727272727272727,40.0,0,Female_Not-in-family,25–35,0
23,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,0,0.0,0.0,0.5217391304347826,35.0,0,Female_Own-child,<25,0
43,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.2558139534883721,45.0,1,Male_Husband,35–45,1
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,45,United-States,0,8.04044688130311,0.0,0.3611111111111111,406.8201096586399,1,Male_Husband,35–45,1
25,Local-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.52,40.0,0,Female_Not-in-family,<25,0
51,Self-emp-inc,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,81,United-States,0,0.0,0.0,0.17647058823529413,81.0,0,Male_Not-in-family,45–55,0
28,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,0,0.0,0.0,0.32142857142857145,40.0,0,Male_Not-in-family,25–35,0
25,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0,0.0,0.0,0.52,40.0,0,Female_Own-child,<25,0
31,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,0,0.0,0.0,0.41935483870967744,40.0,0,Female_Not-in-family,25–35,0
42,Private,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.23809523809523808,40.0,0,Male_Not-in-family,35–45,0
31,Private,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,58,United-States,0,0.0,0.0,0.2903225806451613,58.0,0,Female_Unmarried,25–35,0
61,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,20,Trinadad&Tobago,1,0.0,0.0,0.08196721311475409,20.0,1,Male_Husband,55–65,0
36,Local-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0,0.0,0.0,0.3611111111111111,40.0,0,Female_Not-in-family,35–45,0
18,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0,0.0,0.0,0.3888888888888889,20.0,0,Female_Own-child,<25,0
41,Private,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0,0.0,0.0,0.21951219512195122,40.0,0,Female_Own-child,35–45,0
43,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.16279069767441862,40.0,1,Male_Husband,35–45,0
61,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1651,40,United-States,1,0.0,7.409741954080923,0.06557377049180328,40.0,1,Male_Husband,55–65,0
37,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,0,0.0,0.0,0.35135135135135137,35.0,1,Male_Husband,35–45,1
59,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,22,United-States,0,0.0,0.0,0.22033898305084745,22.0,1,Female_Wife,55–65,1
55,Private,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,0,0.0,0.0,0.16363636363636364,40.0,0,Male_Unmarried,45–55,0
21,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0,0.0,0.0,0.42857142857142855,40.0,0,Male_Own-child,<25,0
